claim_id	claim	label	claim_url	reason	categories	speaker	checker	tags	article_title	publish_date	claim_date
55	There are … Germans, like the finance minister, who say that treaty change will be essential to secure Germany’s objectives around the governance of the eurozone. We believe that treaty change will have to happen, not just because of Britain’s demands, but because of the German requirements around governance of the eurozone. That gives us our opportunity.	While the current UK government might not be alone in wanting a treaty change, the practical hurdles standing in the way of this happening are of a scale that seriously undermines any faith that this might actually be attempted.	https://theconversation.com/fact-check-does-any-country-in-europe-other-than-britain-want-to-renegotiate-the-eu-treaty-40739	None	None	Philip Hammond, Conservative foreign secretary, speaking during a BBC Daily Politics debate on foreign policy.	Anand Menon	['Eurozone', 'European Commission', 'Conservative Party', 'Euroscepticism', 'EU referendum', 'Election factcheck', 'UK foreign policy', 'Philip Hammond', 'Fact Check UK']	Fact Check: does any country in Europe other than Britain want to renegotiate the EU treaty?	April 24, 2015	None
56	Renewable electricity has nearly trebled under this government.	Ed Davey’s claim that renewable electricity has almost trebled during the coalition’s term of office is accurate, but flaws in Britain’s feed-in tariff system mean that further expansion may be limited.	https://theconversation.com/fact-check-has-the-amount-of-renewable-electricity-trebled-40666	None	Environment + Energy	Ed Davey, Liberal Democrat energy and climate change minister, during an environment debate held by the Daily Politics show.	Hugh Compston	['Electricity', 'Renewable energy', 'Liberal Democrats', 'Election factcheck', 'Ed Davey', 'Fact Check UK']	Fact Check: has the amount of renewable electricity trebled?	April 23, 2015	None
57	In the last five years, austerity has undermined our public services, lowered the living standards of working people, pushed more children into poverty and held back economic growth.	Nicola Sturgeon’s statement on the economic impact of austerity on the UK is correct, with no qualifications.	https://theconversation.com/fact-check-has-austerity-held-back-economic-growth-40578	None	Business + Economy	Nicola Sturgeon, Scottish first minister and Scottish National Party leader at the party’s manifesto launch.	Simon Wren-Lewis	['Austerity', 'SNP', 'Living standards', 'Election factcheck', 'Fiscal austerity', 'Nicola Sturgeon', 'Fact Check UK']	Fact Check: has austerity held back economic growth?	April 21, 2015	None
58	We already spend 6% of our budget on defence. I think that that proportion can be spent more wisely.	The claim that the UK spends 6% of its budget on defence is on the low side and for 2013-14, it was actually 7%. Going by OBR estimations, the UK could spend 6% of its public expenditure for 2015-16 on defence. But usually, defence burdens are measured by the share of national output or GDP spent on defence, rather than shares of the national budget.	https://theconversation.com/fact-check-how-much-of-the-uk-budget-is-spent-on-defence-40409	None	Business + Economy	Leanne Wood, Plaid Cymru leader, during the BBC Challenger’s debate	Keith Hartley	['Defence', 'Election factcheck', 'UK General Election 2015', 'Plaid Cymru', 'Fact Check UK', 'Leanne Wood']	Fact Check: how much of the UK budget is spent on defence?	April 20, 2015	None
59	Around 9,000 people die prematurely each year in the UK because they cannot afford to heat their homes. That’s more than the number killed on our roads, or through alcohol.	Scientific evidence proves that cold homes are associated with hypertension, which can lead to diseases such as heart disease and other chronic illnesses. But the numbers for the real impact of this in the UK are difficult to pin down.	https://theconversation.com/fact-check-are-cold-homes-bigger-killers-than-road-accidents-or-alcohol-40194	None	Health + Medicine	Caroline Lucas, Green Party candidate for Brighton Pavilion, speaking at the launch of the Green party manifesto.	Ivy Shiue (Scthiue)	['Green Party', 'Election factcheck', 'Fuel poverty', 'Fact Check UK', 'Brighton constituency', 'Caroline Lucas']	Fact Check: are cold homes bigger killers than road accidents or alcohol?	April 16, 2015	None
60	Although we’ve had to make cuts in grant-in-aid, we’ve increased the amount of money going into the arts through the National Lottery. Take those two sums of money together, and you’ll see that roughly the same amount of money has gone into the arts as went into the arts at the peak of the last Labour government.	The veracity of Ed Vaizey’s claim hinges on his qualifier “roughly”: the figures show that more than £9m less is now being spent on the arts than at the peak of the last Labour government, and £103m less government or public money.	https://theconversation.com/fact-check-has-arts-funding-been-decimated-or-protected-40037	None	Arts + Culture	Ed Vaizey, Conservative culture minister, in an interview on BBC Radio 4’s Front Row	Ben Walmsley	['Conservative Party', 'Election factcheck', 'Cultural policy', 'Arts funding', 'National Lottery', 'UK General Election 2015', 'Fact Check UK']	Fact Check: has arts funding been decimated or protected?	April 15, 2015	None
61	As a result of membership of the Common Fisheries Policy, we are now allowed to catch less than 20% of the fish that swim in British waters. The other 80% we have given away to the rest of Europe.	In 2015, the UK was allocated 30% of the EU quota for fishing ground stocks which occur in UK waters. The area of UK waters relative to other member states is certainly high, but the exact proportions depend on the region and which components of member state waters should be considered.	https://theconversation.com/fact-check-is-80-of-uk-fish-given-away-to-the-rest-of-europe-39966	None	Environment + Energy	Nigel Farage, UKIP leader, on the campaign trail	Paul G Fernandes	['Fisheries', 'European Commission', 'UKIP', 'Nigel Farage', 'Election factcheck', 'Common Fisheries Policy', 'UK General Election 2015', 'Fact Check UK', 'EU Fact Check']	Fact Check: is 80% of UK fish given away to the rest of Europe?	April 14, 2015	None
62	There are now 116,000 non-doms. It is costing at least hundreds of millions of pounds to our country. And it cannot be justified. It makes Britain an offshore tax haven for a few.	Whether the proposed reform will generate “hundreds of millions of pounds” for the UK remains uncertain. Apart from the extreme response of leaving the UK, it is likely that the non-doms will pay accountants to avoid taxes. That will add to the existing costs of foregone revenue from and tax compliance of the non-doms, and therefore may result in loss of total revenue.	https://theconversation.com/fact-check-would-abolishing-non-dom-status-raise-more-tax-39961	None	Business + Economy	Ed Miliband, Labour party leader in a speech at the University of Warwick	Sheikh Selim	['Tax avoidance', 'Labour Party', 'Election factcheck', 'Ed Miliband', 'UK General Election 2015', 'Tax Loopholes', 'Fact Check UK']	Fact Check: would abolishing non-dom status raise more tax?	April 13, 2015	None
63	Government figures show 590 fewer GP practices now able to offer patients appointments on weekday evenings, Saturdays or Sundays, compared with 2010.	Neither party can claim the high ground in this argument. Labour complains that the Conservatives have abandoned its “extended hours” solution to the problem, which partly arose from the introduction of the 2004 GP contract. The Conservatives have countered by pointing out that alternative funding arrangements have been put in place. Meanwhile patient satisfaction with GP access has declined.	https://theconversation.com/fact-check-is-it-now-harder-to-see-a-gp-39839	None	Health + Medicine	Labour party press release	Andrew Street	['Doctors', 'GP', 'NHS', 'Labour Party', 'after hours GP', 'Election factcheck', 'Fact Check UK', 'Andy Burnham']	Fact Check: is it now harder to see a GP?	April 9, 2015	None
64	We got rid of 20,000 bureaucrats in the NHS and put that money into 9,000 more doctors and 7,000 more nurses.	In summary, the coalition has changed the composition of the NHS workforce, getting rid of almost 20,000 managers and support staff. But Cameron has over-claimed the increase in front-line staff: the number of doctors has increased by 7,293 not 9,000 and the number of nurses by 6,434, not 7,000.	https://theconversation.com/fact-check-are-there-more-nhs-doctors-and-nurses-than-before-the-coalition-39607	None	Health + Medicine	David Cameron, Conservative leader, during an interview on Channel 4/Sky News.	Andrew Street	['David Cameron', 'Doctors', 'NHS', 'Election factcheck', 'nurses', 'NHS staff', 'UK General Election 2015', 'Conservative', 'Fact Check UK']	Fact Check: are there more NHS doctors and nurses than before the coalition?	April 2, 2015	None
65	One of my highlights of my time in coalition was … that the attainment gap, namely how well poor kids do in school as opposed to their wealthier classmates, was closing for the first time in a very long period of time and the reason why that appears to be the case, was because of the effect of policies like the pupil premium.	Overall Nick Clegg’s claim is a reasonable one: there has been some progress in “narrowing the gap”, particularly for children at primary school. But the DEMOS report also makes the point that a family’s level of income continues to remain a key predictor of their child’s educational success. This is still a significant challenge.	https://theconversation.com/fact-check-is-the-pupil-premium-narrowing-the-attainment-gap-39601	None	Education	Nick Clegg, Liberal Democrat leader, on the Radio 4 Today programme.	Steve Higgins	['Nick Clegg', 'Liberal Democrats', 'Election factcheck', 'socioeconomic status', 'disadvantaged students', 'Education attainment', 'Pupil premium', 'Fact Check UK']	Fact Check: is the pupil premium narrowing the attainment gap?	April 1, 2015	None
66	Abolish the Bedroom Tax, which has hit over half a million people, two thirds of them disabled, pushing many into debt and through the doors of food banks.	The claim that at least half a million people have had their payments reduced as a result of the bedroom tax checks out. There is not enough data to establish whether the second claim – that two-thirds of these are people with a disability – is correct, although it is consistent with the government’s own 2012 Equality Impact Assessment projections.	https://theconversation.com/fact-check-who-has-been-hit-hardest-by-the-bedroom-tax-39414	None	Politics + Society	Part of Labour’s five-point plan to reduce dependency on food banks.	Duncan McVicar	['Welfare', 'Disability', 'Bedroom tax', 'Labour Party', 'Election factcheck', 'Benefits', 'Fact Check UK']	Fact Check: who has been hit hardest by the bedroom tax?	March 31, 2015	None
67	Over the last year, the north grew faster than the south.	We are not yet able to judge whether the regions in the north of England grew faster in terms of the value of their output last year (2014) as we haven’t got the data. Results for earlier years suggest this may have been the case. Employment data for 2014 show a jobs recovery in some northern regions, but substantial variations within both the north and south and continuing strong growth in London. What is clear is that the recession has intensified a pattern of uneven regional growth.	https://theconversation.com/fact-check-is-the-north-of-england-growing-faster-than-the-south-39100	None	Business + Economy	George Osborne, chancellor of the exchequer, in his Budget speech.	Peter Sunley	['George Osborne', 'UK economy', 'Election factcheck', 'Regional development', 'North England', 'UK General Election 2015', 'Fact Check UK', 'UK Budget 2015']	Fact Check: Is the north of England growing faster than the south?	March 25, 2015	None
68	We are celebrating the 2.1m apprenticeship starts since 2010 and the positive impact they are having on businesses around the country.	Cable’s figure of 2.1m apprenticeship “starts” (registrations) is factually correct, but as we’ve argued, the figures are misleading. It isn’t possible to say with certainty that 2.1m registrations equals 2.1m people. The bigger underlying problem is what counts as an apprenticeship. We need to know much more about what converted apprentices and particularly those who’ve been in a job for many years are actually learning.	https://theconversation.com/fact-check-has-the-coalition-really-created-2-1m-apprenticeships-38815	None	Business + Economy	Vince Cable, Liberal Democrat business secretary, during National Apprenticeship Week	Lorna Unwin	['Apprenticeships', 'Election factcheck', 'Vince Cable', 'UK General Election 2015', 'Fact Check UK']	Fact Check: has the coalition really created 2.1m apprenticeships?	March 23, 2015	None
69	In total, renewing Trident will cost around £100 billion, at 2012 prices, over the next 35 years … It will take up almost a tenth of the UK’s annual defence budget – and around a quarter of the capital budget for the period from 2018 to 2030.	Nicola Sturgeon’s estimate for the total cost of renewing the nuclear force is generally accurate. This estimate is based on the Trident Commission’s report figures of a £2.9 billion average annual cost (in 2012 figures) and an average of 9.4% of the total defence budget annually. If one takes the £2.9 billion annual cost and multiplies this by 35 years you reach a figure of £101.5 billion.	https://theconversation.com/fact-check-will-renewing-trident-cost-100-billion-39002	None	Business + Economy	Nicola Sturgeon, Scotland’s first minister, at a talk at the London School of Economics	Simon J Smith	['Defence', 'Nuclear weapons', 'Scotland', 'Trident', 'Election factcheck', 'Scottish National Party', 'Nicola Sturgeon', 'UK General Election 2015', 'Fact Check UK']	Fact Check: will renewing Trident cost £100 billion?	March 19, 2015	None
70	The success of the Troubled Families programme in turning around the lives of more than 105,000 families so far while saving taxpayers an estimated £1.2 billion in the process is proof that we can do more with less.	There is not enough evidence to determine if the government’s claim is correct. It is true that 105,000 families have been helped in some way, and I have calculated that the government has contributed about £400 million so far, out of the £448 million promised. While the resource savings might be of the order of £1.2 billion, there is still a great deal of uncertainty around this estimate.	https://theconversation.com/fact-check-has-the-troubled-families-programme-saved-1-2-billion-38999	None	Politics + Society	Chief secretary to the Treasury, Danny Alexander in a press release following a statement to the house of commons by Eric Pickles, secretary of state for communities and local government.	Michael Barrow	['Election factcheck', 'Danny Alexander', 'UK government', 'UK General Election 2015', 'Fact Check UK']	Fact Check: Has the Troubled Families programme saved £1.2 billion?	March 18, 2015	None
71	When the Liberal Democrats took the decision to step up to the plate and enter government in May 2010, Britain’s economy was on the brink … It may not feel like it now but we could have been Greece. In 2010, their deficit was 11% of GDP, ours was 10%.	The raw numbers on the deficit comparison stand up to scrutiny, but the idea that the UK was at risk of a similar fate to Greece ignores a host of  structural, and macroeconomic differences. The divergence is starkly obvious when you look at the World Bank’s government effectiveness indicator, one of several key factors which the market uses to price debt.	https://theconversation.com/fact-check-was-the-uk-ever-likely-to-end-up-like-greece-38799	None	Business + Economy	Nick Clegg, Deputy Prime Minister, speaking on March 9	Gabriella Legrenzi	['Politics', 'Economics', 'Greece', 'Macroeconomics', 'Nick Clegg', 'Election factcheck', 'factcheck', 'UK General Election 2015', 'Fact Check UK']	Fact Check: was the UK ever likely to end up like Greece?	March 18, 2015	None
72	It has been estimated that entrenching market structures in the NHS, for example through tendering, bidding and contracting to the private sector, costs over £10 billion a year. Why does the prime minister not think that that money would be better spent on patient care?	Attributing £10 billion of expenditure to the extra cost of running the NHS as a “market” is not strictly true. While the management and administration costs of running a market-based system are undoubtedly higher than those in an administered system, the comparison made in the claim does not actually measure this difference.	https://theconversation.com/fact-check-has-turning-the-nhs-into-a-market-cost-10-billion-38735	None	Health + Medicine	Caroline Lucas, Green party MP for Brighton, at prime minister’s questions.	Maria Goddard	['Health economics', 'Green Party', 'NHS', 'Election factcheck', 'Fact Check UK', 'Brighton constituency', 'Caroline Lucas']	Fact Check: has turning the NHS into a market cost £10 billion?	March 16, 2015	None
73	Free schools are having an important effect on collaboration and raising standards in nearby schools … We can see free schools are both popular but they’re also effective.	There is no empirical basis for Morgan’s statements. It is neither definitely untrue nor definitely true. There are reasons for scepticism, but there is simply insufficient evidence to establish any of the three claims for wider local spill-overs, for popularity nor for effectiveness.	https://theconversation.com/fact-check-are-free-schools-raising-education-standards-38547	None	Education	Nicky Morgan, secretary of state for education	Simon Burgess	['School choice', 'Election factcheck', 'free schools', 'Education attainment', 'Nicky Morgan', 'Fact Check UK']	Fact Check: are free schools raising education standards?	March 10, 2015	None
74	Just think on this: in what is already the most crowded country in Europe … we have to build one new dwelling every seven minutes just to cope with current rates of immigration.	The statement by UKIP’s Nigel Farage that the UK is “the most crowded country in Europe” and “one dwelling must be built every seven minutes just to cope with the current rates of immigration” is partly untrue.	https://theconversation.com/fact-check-is-the-uk-the-most-crowded-country-in-europe-38468	None	Business + Economy	Nigel Farage, UKIP leader	Catherine Harris	['Housing', 'UKIP', 'Nigel Farage', 'Election factcheck', 'UK migration', 'UK General Election 2015', 'Fact Check UK']	Fact Check: is the UK the most crowded country in Europe?	March 9, 2015	None
75	Cutting the foreign aid budget to the same percentage of GNI [gross national income] as that contributed by America, [saves] up to another £11bn.	The statement by UKIP’s Suzanne Evans that cutting foreign aid spending to US levels would save the UK £11 billion is not true. Using both data from the OECD and the UK government, the highest likely saving would be just over £9 billion. Cutting aid to US levels would also leave the UK below many other OECD countries in terms of volume in $US spent on overseas assistance.	https://theconversation.com/fact-check-would-cutting-international-aid-to-us-levels-save-11-billion-38322	None	Politics + Society	Suzanne Evans, UKIP deputy chairman, at the party’s spring conference	Oliver Morrissey	['Development', 'Aid', 'Foreign aid', 'UKIP', 'Election factcheck', 'UK General Election 2015', 'Fact Check UK']	Fact Check: would cutting international aid to US levels save £11 billion?	March 4, 2015	None
77	Mare Nostrum was a genuine attempt by the Italians to deal with this problem, but I think I am right in saying that more people died during the operation of that policy than when it was brought to an end.	David Cameron’s statement is disingenuous because he is comparing a year’s worth of migration with four months’ worth. But early figures show that more lives have been lost in the first months of this year compared to the first months of Mare Nostrum.	https://theconversation.com/fact-check-was-italys-flagship-immigration-project-a-failure-38128	None	Politics + Society	David Cameron at Prime Minister’s Questions	Helen O'Nions	['Politics', 'Migration', 'David Cameron', 'Italy', 'Election factcheck', 'Immigration policy', 'UK General Election 2015', 'Fact Check UK']	Fact Check: was Italy’s flagship immigration project a failure?	March 1, 2015	None
78	It takes on average a British worker to Friday to do what equivalent workers in Germany and France will complete by the end of Thursday afternoon.	It’s true to say that on the basis of GDP per hour, British workers are less productive than those in Germany and France, so much so that they would finish by Thursday what a Brit would do by Friday. But as UK employees work more hours over the year than those in France and Germany, and there is a high rate of employment, it’s important to put these numbers in context.	https://theconversation.com/fact-check-are-british-workers-less-productive-than-germans-and-french-37829	None	Business + Economy	Chuka Umunna, Labour’s shadow business secretary	John Van Reenen	['Employment', 'Productivity', 'Jobs', 'Election factcheck', 'UK General Election 2015', 'Fact Check UK', 'Chuka Umunna']	Fact Check: are British workers less productive than Germans and French?	February 24, 2015	None
