claim_id	claim	label	claim_url	reason	categories	speaker	checker	tags	article_title	publish_date	claim_date
64	"Costello drove the dollar up from 52 cents to 96 and halved the income for every manufacturer, every agriculturalist, every mining company…all of the producer path of our economy was completely destroyed by that decision and he’s gloated about it."	Pants on Fire!	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/aug/14/bob-katter/katter-says-costello-drove-dollar-and-completely-d/index.html	None	['Agriculture', 'Economy', 'Manufacturing', 'Mining']	Bob  Katter	Michael Koziol, Peter Fray	None	Katter says Costello drove the dollar up and "completely destroyed" Australian producers	Wednesday, August 14, 2013 at 2:19 p.m.	None
65	"30 per cent of all cancers are related to tobacco. 15,000 people will die this year."	True	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/aug/14/bill-shorten/tax-smokers-save-lives-Shorten/index.html	None	['Health']	Bill Shorten	Ellie Harvey, Sarah Fantini, Peter Fray	None	Tax smokers and save lives: Shorten	Wednesday, August 14, 2013 at 12:08 p.m.	None
66	"Mr Abbott is effectively saying" he would "extend the GST, both in terms of the rate of the tax, increasing it from 10 per cent, as well as extending its scope presumably to include food."	False	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/aug/13/kevin-rudd/whats-sacred-gst-scare-campaign-nothing-not-even-v/index.html	None	['Economy', 'Tax']	Kevin Rudd	David Humphries, Michael Koziol, Peter Fray	None	What's sacred in the GST scare campaign? Nothing, not even Vegemite	Tuesday, August 13, 2013 at 8:14 p.m.	None
67	"The Greens will receive more than $1 million from the Tertiary Education Union this year."	Mostly False	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/aug/13/cory-bernardi/strange-bedfellows-did-nteu-give-1-million-greens/index.html	None	['Campaign ads', 'Education']	Cory  Bernardi	Michael Koziol, Peter Fray	None	Strange bedfellows: did the NTEU give $1 million to the Greens?	Tuesday, August 13, 2013 at 7:57 p.m.	None
68	"The truth about the Pacific Solution is that 70%, thereabouts, of those people sent by Mr Howard to Nauru and elsewhere as part of the Pacific Solution, used it as a wait station and within a couple of years were in Australia anyway."	False	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/aug/13/kevin-rudd/how-many-asylum-seekers-ended-austr/index.html	None	['Asylum Seekers']	Kevin Rudd	Ellie Harvey, Peter Fray	None	How many asylum seekers ended up in Australia via the Pacific Solution?	Tuesday, August 13, 2013 at 6:37 p.m.	None
69	Says would-be refugees who arrive in Australia by boat are "illegal arrivals".	Half-True	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/aug/13/tony-abbott/legal-or-illegal-arrivals-question-dogs-tragedy-bo/index.html	None	['Asylum Seekers']	Tony Abbott	David Humphries, Peter Fray	None	Legal or illegal arrivals? The question that won't go away	Tuesday, August 13, 2013 at 11:45 a.m.	None
70	"Under Labor you will effectively be taxed twice on your savings, once when you earn the money and again when it sits in the bank."	Mostly False	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/aug/13/luke-hartsuyker/double-or-nothing-coalition-says-labor-will-effect/index.html	None	['Tax']	Luke Hartsuyker	Peter Martin, Peter Fray	None	Double or nothing: Coalition says Labor will effectively tax you twice on savings	Tuesday, August 13, 2013 at 10:26 a.m.	None
71	"There is no difference between Kevin Rudd and myself when it comes to school funding."	Half-True	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/aug/13/tony-abbott/differences-emerge-between-labor-and-coalition-sch/index.html	None	['Budget', 'Education']	Tony Abbott	Michael Koziol, Peter Fray	None	The unity ticket that goes only so far: differences form down the track	Tuesday, August 13, 2013 at 10:21 a.m.	None
72	"Tony Abbott and Christopher Pyne want to follow Premier Colin Barnett's lead in WA by privatising our public schools."	False	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/aug/12/bill-shorten/does-coalitions-education-policy-amount-privatisin/index.html	None	['Education']	Bill Shorten	Michael Koziol, Peter Fray	None	Does the Coalition's education policy amount to privatising public schools?	Monday, August 12, 2013 at 9:21 a.m.	None
73	"As a result of [Labor] policies, the number of children in approved child care has grown to more than one million."	Mostly True	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/aug/11/kate-ellis/more-one-million-children-child-care-who-thank/index.html	None	['Child Care']	Kate Ellis	Ellie Harvey, Peter Martin, Peter Fray	None	More than one million children in child care - but who to thank?	Sunday, August 11, 2013 at 8:13 p.m.	None
74	Less than 2 per cent of boat crew coming to Australia this year are being charged and prosecuted for people smuggling.	True	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/aug/11/scott-morrison/liberals-says-less-2-pct-boat-crew-bringing-asylum/index.html	None	['Asylum Seekers']	Scott Morrison	Chris Pash, Peter Fray	None	Liberals says less than 2 pc of boat crew bringing asylum seekers are being prosecuted	Sunday, August 11, 2013 at 7:52 p.m.	None
75	Says abolishing the carbon tax, the mining tax and getting productivity up could "produce 1 million new jobs in five years, 2 million new jobs in a decade".	Mostly False	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/aug/09/tony-abbott/two-million-jobs-s-going-be-hard-yakka/index.html	None	['Employment']	Tony Abbott	Peter Martin, Peter Fray	None	Two million jobs? That's going to be hard yakka	Friday, August 9, 2013 at 9:41 p.m.	None
76	On the joy of politics.	Full Flop	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/aug/09/peter-beattie/beattie-flips-labor-hopes/index.html	None	['Labor hopefuls']	Peter Beattie	David Humphries, Peter Fray	None	Beattie flips, Labor hopes	Friday, August 9, 2013 at 4:16 p.m.	None
77	Says companies with women on their boards of directors are more financially successful.	True	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/aug/09/julie-collins/how-make-more-money-put-women-board/index.html	None	['gender equity']	Julie Collins	David Humphries, Peter Fray	None	How to make more money: put a women on the board	Friday, August 9, 2013 at 2:53 p.m.	None
78	"Treasury believes if you reduce company tax, you increase pay, you increase GDP and you increase employment."	True	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/aug/09/tony-abbott/cutting-companies-will-keep-both-bosses-and-worker/index.html	None	['Economy', 'Tax']	Tony Abbott	Peter Martin, Peter Fray	None	Cutting companies will keep both bosses and workers happy: Abbott	Friday, August 9, 2013 at 9:04 a.m.	None
79	Says it is "standard naval practice to intercept and turn boats around on the high seas".	Half-True	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/aug/08/tony-abbott/abbott-says-it-standard-naval-practice-turn-boats-/index.html	None	['Asylum Seekers', 'Defence']	Tony Abbott	Flynn Murphy, Peter Fray	None	Abbott says it is standard naval practice to turn boats around on the high seas	Thursday, August 8, 2013 at 7:26 p.m.	None
80	Says Labor is the only party "that introduces new taxes or increases taxes without a mandate".	False	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/aug/08/liberal-party-australia/labor-labor-only-party-introduces-new-taxes-or-inc/index.html	None	['Economy', 'Tax']	Liberal Party of Australia	Jonathan Pearlman, Peter Fray	None	Labor is the only party “that introduces new taxes or increases taxes without a mandate."	Thursday, August 8, 2013 at 7:06 p.m.	None
81	The Coalition has "only one place" they can go to balance the books — "increasing the GST both in terms of its number but also the breadth of items that it would apply to".	False	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/aug/08/richard-marles/balance-books-only-coalition-plan-increasing-gst-s/index.html	None	['Economy', 'Tax']	Richard Marles	David Humphries, Peter Fray	None	Balance the books? The "only" Coalition plan is increasing the GST, says Labor	Thursday, August 8, 2013 at 7:06 p.m.	None
82	Australian families are "all struggling from cost of living pressures".	False	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/aug/08/kevin-rudd/under-pressure-empathise-rudd-calls-big-squeeze/index.html	None	['Cost of living', 'Economy']	Kevin Rudd	David Humphries, Peter Martin, Peter Fray	None	Under pressure to empathise Rudd calls in the big squeeze	Thursday, August 8, 2013 at 9:11 a.m.	None
83	Rudd’s "spend-a-thon" has the budget "blowing out by $3 billion a week".	Mostly False	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/aug/07/tony-abbott/abbott-says-rudds-spend-thon-has-budget-blowing-ou/index.html	None	['Budget']	Tony Abbott	Chris Pash, Peter Fray	None	Abbott says Rudd’s “spend-a-thon” has the budget “blowing out by $3 billion a week”	Wednesday, August 7, 2013 at 7:06 p.m.	None
84	"Australian Government debt per head of population is one of the lowest across all the developed countries in the world."	True	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/aug/07/kevin-rudd/government-debt-australia-low-global-standards/index.html	None	['Budget', 'Debt', 'Economy']	Kevin Rudd	Michael Koziol, Peter Fray	None	Government debt in Australia is low by global standards	Wednesday, August 7, 2013 at 6:27 p.m.	None
85	"Labor’s (FBT) tax hike will cost 320,000 Australians an average of $1,400 per year."	Mostly True	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/aug/07/tony-abbott/abbott-says-fbt-tax-hike-will-cost-320000-australi/index.html	None	['Tax']	Tony Abbott	Chris Pash, Peter Fray	None	Abbott says the FBT tax hike will cost 320,000 Australians an average $1,400 a year	Wednesday, August 7, 2013 at 6:25 p.m.	None
86	"The Government said that 3 per cent was emergency levels. So, if the Reserve Bank keeps cutting beyond that, understand this — it's because they're worried about the Australian economy."	Half-True	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/aug/07/joe-hockey/emergency-crisis-slowdown-Hockey-e-word/index.html	None	['Economy']	Joe Hockey	Peter Martin, Peter Fray	None	Emergency, crisis or slowdown? Hockey takes the e-word	Wednesday, August 7, 2013 at 11:11 a.m.	None
87	Households on a $300,000 mortgage are "paying about $5500 less per year than they were at the beginning of our term of government".	Mostly True	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/aug/06/mark-butler/australians-are-5500-year-better-repaying-average-/index.html	None	['Economy', 'Interest rates']	Mark Butler	David Humphries, Peter Fray	None	Australians are $5500 a year better off repaying an average home mortgage than they were when Labor came to office six years ago	Tuesday, August 6, 2013 at 7:05 p.m.	None
88	Adding bureaucracy [such as child care centre ratings] has pushed your fees up 22% in two years.	Half-True	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/aug/05/sussan-ley/how-much-is-cost-childcare-rising-sussan-ley/index.html	None	['Child Care', 'Education']	Sussan Ley	Ellie Harvey, Peter Martin, Peter Fray	None	The cost of child care is rising - but by how much?	Monday, August 5, 2013 at 5:50 p.m.	None
89	"No serious lawyer could conclude that" the PNG deal on asylum seekers "represents a binding legal agreement."	True	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/aug/05/george-brandis/no-lawyer-PNG-deal-legally-binding/index.html	None	['Asylum Seekers']	George Brandis	Alix Piatek, Peter Fray	None	What would a serious lawyer make of the PNG deal? Not much, says Brandis	Monday, August 5, 2013 at 10:40 a.m.	None
90	"The Coalition, to return the federal budget to as a good a position as the government’s, at minimum, would have to make $70 billion worth of cuts."	False	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/aug/04/penny-wong/coalition-return-federal-budget-good-position-gove/index.html	None	['Budget']	Penny Wong	Peter Martin, Peter Fray	None	"The coalition, to return the federal budget to as a good a position as the government’s, at minimum, would have to make $70 billion worth of cuts."	Sunday, August 4, 2013 at 7:59 p.m.	None
91	"Every single statement that has been made by this Government, every number has been wrong."	Mostly False	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/aug/03/joe-hockey/hockey-says-government-numbers-every-number-wrong/index.html	None	['Economy']	Joe Hockey	Chris Pash, Peter Fray	None	Hockey says the Government's numbers are always wrong	Saturday, August 3, 2013 at 12:12 p.m.	None
92	On funding for Labor's Better Schools Plan.	Half Flip	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/aug/02/tony-abbott/abbotts-flip-school-funding/index.html	None	['Education']	Tony Abbott	Ellie Harvey, Alix Piatek, Peter Fray	None	Abbott's flip on school funding	Friday, August 2, 2013 at 3:44 p.m.	None
93	"Australia's debt is growing faster than at any other time in recorded history, more than double that predicted even just before the last election."	Mostly False	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/aug/01/andrew-robb/Debt-growing-faster-now-than-history/index.html	None	['Debt']	Andrew Robb	Peter Martin, Peter Fray	None	Debt growing faster now than ever before: Robb	Thursday, August 1, 2013 at 4:37 p.m.	None
94	Labor's Regional Resettlement Arrangement will be entirely in accordance with Australia's domestic law obligations.	Mostly True	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/aug/01/mark-dreyfus/arrangement-will-be-entirely-accordance-australias/index.html	None	['Asylum Seekers']	Mark  Dreyfus	Michael Pelly, Alix Piatek, Peter Fray	None	Dreyfus says the PNG arrangement accords with Australian domestic law	Thursday, August 1, 2013 at 9:53 a.m.	None
95	Labor's Regional Resettlement Arrangement is entirely in accordance with Australia's international obligations.	Mostly False	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/aug/01/mark-dreyfus/png-breach-international-law/index.html	None	['Asylum Seekers']	Mark  Dreyfus	Michael Koziol, Flynn Murphy, Michael Pelly, Peter Fray	None	Dreyfus says the PNG arrangement accords with international law	Thursday, August 1, 2013 at 9:46 a.m.	None
96	"The red tape burden has increased exponentially... Under this government we have seen 21,000 new regulations and just 300 regulations go out."	Mostly False	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/jul/31/tony-abbott/coalition-says-labor-adding-red-tape-adding-21000-/index.html	None	['Regulation']	Tony Abbott	Ellie Harvey, Peter Fray	None	Coalition says Labor's red tape burden is on the rise	Wednesday, July 31, 2013 at 1:46 p.m.	None
97	Says the Coalition has "opposed three times more Bills than have been opposed as a percentage by any previous Parliament".	Mostly False	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/jul/31/anthony-albanese/how-obstructionist-was-tony-abbotts-coalition/index.html	None	['Political stability']	Anthony Albanese	Michael Koziol, Nicholas Gerhard, Peter Fray	None	How obstructionist was Tony Abbott's Coalition?	Wednesday, July 31, 2013 at 11:36 a.m.	None
98	"There is virtually no prospect that the US will adopt a cap and trade system [to deal with climate change] at any point in the period to 2020."	Mostly True	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/jul/30/greg-hunt/might-us-adopt-cap-and-trade-2020/index.html	None	['Carbon Tax', 'Climate change', 'Environment']	Greg Hunt	Becky Bowers, Ellie Harvey, Bill Adair, Peter Fray	None	Greg Hunt says US won't adopt cap and trade by 2020	Tuesday, July 30, 2013 at 10:04 a.m.	None
99	"People smugglers... make a million dollars a boat."	Mostly False	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/jul/27/jason-clare/do-people-smugglers-make-1-million-every-boatload-/index.html	None	['Asylum Seekers']	Jason Clare	Flynn Murphy, Alix Piatek, Peter Fray	None	Do people smugglers make $1 million from every boatload of asylum seekers?	Saturday, July 27, 2013 at 6:30 p.m.	None
100	Labor put Australia among the top ten foreign aid givers worldwide.	Mostly True	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/jul/26/andrew-leigh/how-generous-australia-foreign-aid/index.html	None	['Budget']	Andrew Leigh	Michael Koziol, Peter Fray	None	How generous is Australia on foreign aid?	Friday, July 26, 2013 at 5:04 p.m.	None
101	Says moving to an ETS early will have a "significant" negative impact on cutting emissions.	Mostly False	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/jul/25/adam-bandt/will-moving-early-ets-reduce-our-emissions-abateme/index.html	None	['Carbon Tax', 'Climate change', 'Environment']	Adam Bandt	Michael Koziol, Peter Fray	None	Will moving to an early ETS reduce our emissions abatement?	Thursday, July 25, 2013 at 1:17 p.m.	None
102	"The primary reason for the hike in electricity prices appears to be the current system of national electricity regulation."	Half-True	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/jul/24/kevin-rudd/rudd/index.html	None	['Carbon Tax', 'Economy', 'Energy', 'Utilities']	Kevin Rudd	Chris Pash, Su-Lin Tan, Peter Fray, David Humphries	None	Rudd says national regulations have allowed utilities to be used as cash cows by the states	Wednesday, July 24, 2013 at 11:01 a.m.	None
103	"We [stopped the boats] at a time where there were 20 per cent more people seeking asylum throughout the world than there are today."	Mostly True	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/jul/23/kelly-odwyer/more-or-fewer-asylum-seekers-10-years-years-ago/index.html	None	['Asylum Seekers']	Kelly O'Dwyer	Ellie Harvey, Peter Fray	None	Were there more or fewer asylum seekers 10 years ago?	Tuesday, July 23, 2013 at 3:34 p.m.	None
104	Today there are more than 1800 children in detention, while "in the last year of the Howard Government there were no children in detention".	True	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/jul/22/kelly-odwyer/how-does-todays-labor-government-compare-howard-go/index.html	None	['Asylum Seekers', 'Immigration']	Kelly O'Dwyer	Flynn Murphy, Peter Fray	None	How does today's Labor government compare to the Howard government on asylum detention of children?	Monday, July 22, 2013 at 5:29 p.m.	None
105	"Whether it’s a fixed tax or a floating tax, (Rudd's floating-price emissions trading scheme) is still a tax."	Mostly False	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/jul/19/tony-abbott/tax-tax-tax-emissions-trading-scheme/index.html	None	['Carbon Tax', 'Environment']	Tony Abbott	Flynn Murphy, Su-Lin Tan, Peter Fray	None	A tax is a tax is a tax, but is an emissions trading scheme?	Friday, July 19, 2013 at 12:26 p.m.	None
106	"Average families will be $380 a year better off" under Labor and "$1200 a year worse off" under Abbott	Half-True	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/jul/18/kevin-rudd/rudd-says-average-families-will-be-better-when-car/index.html	None	['Carbon Tax', 'Economy']	Kevin Rudd	Ellie Harvey, Chris Pash, Peter Fray	None	Rudd says families will be better off under Labor's emissions trading and worse off under Abbott	Thursday, July 18, 2013 at 3:22 p.m.	None
107	"Kevin Rudd’s carbon tax will cost the average household more than $3000 over the six years from mid-2014."	Mostly True	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/jul/18/greg-hunt/how-much-will-floating-carbon-price-cost-australia/index.html	None	['Carbon Tax', 'Economy', 'Environment']	Greg Hunt	Michael Koziol, David Humphries	None	How much will a floating carbon price cost Australian households?	Thursday, July 18, 2013 at 3:21 p.m.	None
108	Rio Tinto last year made a $9 billion profit from mining Pilbara iron ore and paid no minerals resource rent tax.	True	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/jul/18/scott-ludlam/rio-tinto-paid-no-minerals-resource-rent-tax-last/index.html	None	['Mining', 'Tax']	Scott Ludlam	David Humphries, Peter Fray	None	Rio Tinto paid no Minerals Resource Rent Tax over the last financial year: Ludlam	Thursday, July 18, 2013 at 12:51 p.m.	None
109	"Japan has become the world’s third largest economy by processing Australian resources."	Mostly True	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/jul/17/clive-palmer/did-australian-resources-build-japan/index.html	None	['Economy', 'Mining']	Clive Palmer	Ellie Harvey, Peter Fray	None	Palmer says Japan is world's third largest economy by processing Australian resources	Wednesday, July 17, 2013 at 1:04 p.m.	None
110	"Under this government... we've seen one manufacturing job lost every 19 minutes."	Half-True	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/jul/16/sophie-mirabella/mirabella-says-under-labor-australia-has-lost-manu/index.html	None	['Employment', 'Industrial relations', 'Manufacturing']	Sophie Mirabella	Su-Lin Tan, David Humphries	None	Mirabella says under Labor, Australia has lost a manufacturing job every 19 minutes	Tuesday, July 16, 2013 at 5:51 p.m.	None
111	"The Rudd-Gillard-Rudd government has increased the Canberra tourism bureaucracy by 248 per cent and cut the budget for Tourism Australia, the government’s overseas marketing agency, by $6 million."	False	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/jul/15/bob-baldwin/budget-growing-and-bureaucracy-steady-tourism-aust/index.html	None	['Budget', 'Tourism']	Bob Baldwin	Michael Koziol, David Humphries	None	Is tourism bureaucracy up, and its budget down?	Monday, July 15, 2013 at 5:19 p.m.	None
112	"Interest rates have been reduced to their lowest rate in 30 years, saving thousands of dollars in mortgage payments every year"	Half-True	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/jul/15/brendan-oconnor/alp-says-interest-rates-are-lowest-30-years-saying/index.html	None	['Economy']	Brendan O'Connor	Chris Pash, Peter Fray	None	ALP says interest rates are the lowest in 30 years, saving thousands on mortgage payments	Monday, July 15, 2013 at 1:37 p.m.	None
113	Moving immediately to a floating carbon price would result in "a black hole of up to $15 billion in the budget".	Mostly False	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/jul/15/joe-hockey/early-ets-would-hurt-budget-how-much/index.html	None	['Budget', 'Carbon Tax', 'Economy']	Joe Hockey	Peter Martin, Peter Fray	None	An early ETS would hurt the budget - but by how much?	Monday, July 15, 2013 at 8:06 a.m.	None
114	Red tape is responsible for an Australian mine now waiting three years for approval, compared with just 12 months five years ago.	Half-True	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/jul/11/tony-abbott/tony-abbott-says-red-tape-suffocating-mines-delayi/index.html	None	['Economy', 'Mining', 'Regulation']	Tony Abbott	Chris Pash, Su-Lin Tan, David Humphries	None	Tony Abbott says red tape suffocating mines, delaying approvals	Thursday, July 11, 2013 at 4:47 p.m.	None
115	"The world is moving away from carbon taxes and emissions trading schemes."	False	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/jul/11/tony-abbott/home-alone-rest-world-moving-away-carbon-pricing/index.html	None	['Carbon Tax', 'Environment']	Tony Abbott	Michael Koziol, Peter Fray	None	Home alone: is the rest of the world moving away from carbon pricing?	Thursday, July 11, 2013 at 9:01 a.m.	None
116	Australia leads the world "in many fields".	Mostly False	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/jul/11/kelvin-thomson/what-extent-does-australia-lead-world/index.html	None	['Economy', 'Mining']	Kelvin Thomson	David Humphries, Su-Lin Tan, Peter Fray	None	To what extent is Australia a world leader?	Thursday, July 11, 2013 at 8:59 a.m.	None
117	"Islam is our country's fourth most observed religion."	False	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/jul/10/bob-carr/carr-says-islam-fourth-most-observed-religion-aust/index.html	None	['Religion']	Bob Carr	Ellie Harvey, Peter Fray	None	Carr says Islam is the fourth most observed religion in Australia	Wednesday, July 10, 2013 at 4:14 p.m.	None
118	The Labor government is "already a lower taxing government" than the previous Coalition government.	Mostly True	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/jul/10/penny-wong/labor-taxes-lower-costellos/index.html	None	['Economy', 'Tax']	Penny Wong	Alix Piatek, David Humphries	None	We're lower taxing than Howard and Costello: Wong	Wednesday, July 10, 2013 at 11:22 a.m.	None
119	Cleaning up government regulation would save $12 billion a year and "addressing areas of federal-state regulatory reform could boost our economy by $6 billion a year."	True	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/jul/09/tony-abbott/cleaning-government-red-tape-would-save-12-billion/index.html	None	['Economy', 'Regulation']	Tony Abbott	David Humphries, Su-Lin Tan, Peter Fray	None	Cleaning up government red tape would save $12 billion a year	Tuesday, July 9, 2013 at 6:42 p.m.	None
120	"Labour productivity is rising faster under our workplace relations laws than it did under WorkChoices."	Mostly True	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/jul/09/chris-bowen/labour-productivity-rising-faster-under-alp-workch/index.html	None	['Economy', 'Productivity']	Chris Bowen	David Humphries, Peter Fray	None	Labour productivity rising faster under ALP than WorkChoices	Tuesday, July 9, 2013 at 11:42 a.m.	None
121	"The share of university offers to students with ATAR scores of less than 50 has increased from 2.1 per cent in 2011 to 4.1 per cent in 2013."	True	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/jul/08/kim-carr/are-students-atar-under-50-offered-more-university/index.html	None	['Education']	Kim Carr	Ellie Harvey, Peter Fray	None	Are students with an ATAR under 50 offered more university places than before?	Monday, July 8, 2013 at 12:40 p.m.	None
122	"The next election is due in August 2013, not in November, not in October."	False	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/jul/08/christopher-pyne/Next-election-August-not-November-not-October/index.html	None	['Leadership']	Christopher Pyne	Michael Koziol, Peter Fray	None	"The next election is due in August 2013, not in November, not in October."	Monday, July 8, 2013 at 9:15 a.m.	None
123	Despite the GFC, youth unemployment has been lower in the Rudd-Gillard Labor years than under John Howard.	Mostly True	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/jul/06/kate-ellis/GFC-Youth-Unemployment-lower-Labor-than-Howard/index.html	None	['Employment']	Kate Ellis	Su-Lin Tan, Peter Fray	None	Despite the GFC, youth unemployment has been lower in the Rudd-Gillard Labor years than under John Howard.	Saturday, July 6, 2013 at 11:15 a.m.	None
124	"History has shown that the removal of discrimination in Australia has been led by Labor."	Mostly True	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/jul/05/anthony-albanese/has-labor-led-way-removing-gay-discrimination/index.html	None	['Same-sex marriage']	Anthony Albanese	Michael Koziol, Peter Fray	None	Has Labor led the way in removing gay discrimination?	Friday, July 5, 2013 at 12:07 p.m.	None
125	"The 'Yes' camp is getting forty times the funding that the 'No' camp is getting."	Mostly True	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/jul/04/tony-abbott/abbott-says-yes-case-gets-40-times-funding-referen/index.html	None	['Local Government']	Tony Abbott	Ellie Harvey, David Humphries, Peter Fray	None	Abbott says Yes case gets 40 times the funding in the referendum on local government	Thursday, July 4, 2013 at 10:27 a.m.	None
